tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
ENSMUSG00000060647	-	-	ENSMUSG00000060647	Gm7099	-	chr12:9436351-9436905	-	-	1.3998	0.55569	2.24392	OK
ENSMUSG00000048387	-	-	ENSMUSG00000048387	Osr1	-	chr12:9581247-9588305	-	-	1.62731	1.16399	2.09062	OK
ENSMUSG00000077259	-	-	ENSMUSG00000077259	SNORA17	-	chr12:9650495-9650623	-	-	0	0	0	OK
ENSMUSG00000088337	-	-	ENSMUSG00000088337	U6	-	chr12:9872152-9872256	-	-	0	0	0	OK
ENSMUSG00000020622	-	-	ENSMUSG00000020622	Nt5c1b	-	chr12:10376778-10396979	-	-	0	0	0	OK
ENSMUSG00000017715	-	-	ENSMUSG00000017715	Pgs1	-	chr11:117847605-117885325	-	-	8.93313	7.97598	9.89028	OK
ENSMUSG00000085511	-	-	ENSMUSG00000085511	Gm11738	-	chr11:117976168-117979593	-	-	0.0289325	0	0.110766	OK
ENSMUSG00000033987	-	-	ENSMUSG00000033987	Dnahc17	-	chr11:117883036-117990533	-	-	0.13501	0.0215352	0.248485	OK
ENSMUSG00000020640	-	-	ENSMUSG00000020640	Itsn2	-	chr12:4599813-4720756	-	-	6.88187	6.32189	7.44184	OK
ENSMUSG00000079177	-	-	ENSMUSG00000079177	4930417G10Rik	-	chr12:4720475-4745225	-	-	0.154131	0.0385327	0.269729	OK
ENSMUSG00000091732	-	-	ENSMUSG00000091732	Gm17541	-	chr12:4696207-4696732	-	-	0	0	0	OK
ENSMUSG00000020621	-	-	ENSMUSG00000020621	Rdh14	-	chr12:10397585-10402368	-	-	35.4625	32.8327	38.0923	OK
ENSMUSG00000020592	-	-	ENSMUSG00000020592	Sdc1	-	chr12:8778128-8800521	-	-	8.43336	7.32689	9.53983	OK
ENSMUSG00000020585	-	-	ENSMUSG00000020585	Laptm4a	-	chr12:8928129-8945548	-	-	225.906	214.627	237.184	OK
ENSMUSG00000050325	-	-	ENSMUSG00000050325	1700034J04Rik	-	chr12:11228266-11229016	-	-	0	0	0	OK
ENSMUSG00000047002	-	-	ENSMUSG00000047002	Msgn1	-	chr12:11215187-11215754	-	-	0	0	0	OK
ENSMUSG00000037336	-	-	ENSMUSG00000037336	Mfsd2b	-	chr12:4869245-4881165	-	-	1.24822	0.733021	1.76343	OK
ENSMUSG00000087092	-	-	ENSMUSG00000087092	4930511A02Rik	-	chr12:11445038-11451618	-	-	0	0	0	OK
ENSMUSG00000054459	-	-	ENSMUSG00000054459	Vsnl1	-	chr12:11332052-11443455	-	-	0.767391	0.432474	1.10231	OK
ENSMUSG00000088565	-	-	ENSMUSG00000088565	7SK	-	chr12:11695502-11695810	-	-	0	0	0	OK
ENSMUSG00000020627	-	-	ENSMUSG00000020627	Klhl29	-	chr12:5084277-5382488	-	-	0.26539	0.167318	0.363463	OK
ENSMUSG00000077204	-	-	ENSMUSG00000077204	SNORA17	-	chr12:12020428-12020557	-	-	0	0	0	OK
ENSMUSG00000066632	-	-	ENSMUSG00000066632	Pgk1-rs7	-	chr12:10905793-10907047	-	-	0	0	0	OK
ENSMUSG00000086022	-	-	ENSMUSG00000086022	Rad51ap2	-	chr12:11462884-11469734	-	-	0.0408788	0	0.0987707	OK
ENSMUSG00000089047	-	-	ENSMUSG00000089047	5S_rRNA	-	chr12:12113542-12113673	-	-	0	0	0	OK
ENSMUSG00000043673	-	-	ENSMUSG00000043673	Kcns3	-	chr12:11097007-11157648	-	-	0.0436173	0	0.120265	OK
ENSMUSG00000075893	-	-	ENSMUSG00000075893	U6	-	chr12:12706844-12706951	-	-	0	0	0	OK
ENSMUSG00000091430	-	-	ENSMUSG00000091430	Gm17337	-	chr12:12794790-12801091	-	-	0	0	0	OK
ENSMUSG00000066629	-	-	ENSMUSG00000066629	Rpl36-ps3	-	chr12:12918791-12919175	-	-	17.2458	12.9495	21.5421	OK
ENSMUSG00000091841	-	-	ENSMUSG00000091841	4930519A11Rik	-	chr12:12909525-12914057	-	-	0	0	0	OK
ENSMUSG00000064717	-	-	ENSMUSG00000064717	U8	-	chr12:13170434-13170569	-	-	0	0	0	OK
ENSMUSG00000078377	-	-	ENSMUSG00000078377	Gm4294	-	chr12:12029830-12030513	-	-	0	0	0	OK
ENSMUSG00000020608	-	-	ENSMUSG00000020608	Smc6	-	chr12:11272691-11326591	-	-	8.15808	7.55652	8.75964	OK
ENSMUSG00000050974	-	-	ENSMUSG00000050974	Gm9847	-	chr12:14501366-14501963	-	-	3.25767	1.91877	4.59657	OK
ENSMUSG00000075760	-	-	ENSMUSG00000075760	U6	-	chr12:14513392-14513499	-	-	0	0	0	OK
ENSMUSG00000064386	-	-	ENSMUSG00000064386	U6	-	chr12:14885300-14885404	-	-	0	0	0	OK
ENSMUSG00000037149	-	-	ENSMUSG00000037149	Ddx1	-	chr12:13226113-13256019	-	-	36.6245	34.8091	38.44	OK
ENSMUSG00000039741	-	-	ENSMUSG00000039741	Bahcc1	-	chr11:120094260-120153610	-	-	6.31911	5.47317	7.16505	OK
ENSMUSG00000085501	-	-	ENSMUSG00000085501	Gm11772	-	chr11:120096547-120097436	-	-	1.00643	0.106252	1.90662	OK
ENSMUSG00000092717	-	-	ENSMUSG00000092717	AC158354.1	-	chr12:15027340-15027450	-	-	0	0	0	OK
ENSMUSG00000051235	-	-	ENSMUSG00000051235	Gen1	-	chr12:11246546-11272593	-	-	1.52448	1.19785	1.85112	OK
ENSMUSG00000020607	-	-	ENSMUSG00000020607	Fam84a	-	chr12:14154404-14158844	-	-	0.820064	0.565002	1.07513	OK
ENSMUSG00000037169	-	-	ENSMUSG00000037169	Mycn	-	chr12:12942901-12948720	-	-	5.14721	4.35952	5.93489	OK
ENSMUSG00000080375	-	-	ENSMUSG00000080375	AC102435.1	-	chr12:16197156-16197226	-	-	0	0	0	OK
ENSMUSG00000087421	-	-	ENSMUSG00000087421	Gm5432	-	chr12:15823808-15894961	-	-	0.100739	0	0.243404	OK
ENSMUSG00000020591	-	-	ENSMUSG00000020591	Ntsr2	-	chr12:16660275-16667042	-	-	0.413799	0.0841192	0.743479	OK
ENSMUSG00000057469	-	-	ENSMUSG00000057469	E2f6	-	chr12:16817770-16833549	-	-	46.3488	16.9957	75.7019	OK
ENSMUSG00000071398	-	-	ENSMUSG00000071398	2410004P03Rik	-	chr12:17011763-17018360	-	-	0.0994974	0	0.214387	OK
ENSMUSG00000025583	-	-	ENSMUSG00000025583	Rptor	-	chr11:119464218-119760890	-	-	12.7008	11.5076	13.894	OK
ENSMUSG00000085081	-	-	ENSMUSG00000085081	A430071A18Rik	-	chr11:119682125-119695679	-	-	0.300879	0.00607899	0.595679	OK
ENSMUSG00000083870	-	-	ENSMUSG00000083870	Gm11761	-	chr11:119507499-119507944	-	-	0.197206	0	0.591619	OK
ENSMUSG00000088670	-	-	ENSMUSG00000088670	SNORA31	-	chr11:119607714-119607794	-	-	0	0	0	OK
ENSMUSG00000020601	-	-	ENSMUSG00000020601	Trib2	-	chr12:15798532-15823683	-	-	42.1013	39.6483	44.5544	OK
ENSMUSG00000020589	-	-	ENSMUSG00000020589	Fam49a	-	chr12:12268944-12383165	-	-	5.26601	4.69524	5.83678	OK
ENSMUSG00000061458	-	-	ENSMUSG00000061458	Nol10	-	chr12:17355284-17437381	-	-	5.57634	4.98268	6.17	OK
ENSMUSG00000093037	-	-	ENSMUSG00000093037	Mir3066	-	chr12:17362197-17362280	-	-	0	0	0	OK
ENSMUSG00000088939	-	-	ENSMUSG00000088939	7SK	-	chr12:17651705-17652011	-	-	0	0	0	OK
ENSMUSG00000071379	-	-	ENSMUSG00000071379	Hpcal1	-	chr12:17697619-17798732	-	-	9.96306	8.65777	11.2684	OK
ENSMUSG00000091094	-	-	ENSMUSG00000091094	Gm9222	-	chr12:17889002-17889338	-	-	0	0	0	OK
ENSMUSG00000051726	-	-	ENSMUSG00000051726	Kcnf1	-	chr12:17178907-17183694	-	-	0.0601551	0	0.165065	OK
ENSMUSG00000077841	-	-	ENSMUSG00000077841	CT030170.1	-	chr12:17956263-17956354	-	-	434.784	0	1304.35	OK
ENSMUSG00000091687	-	-	ENSMUSG00000091687	Gm4983	-	chr12:17999938-18000274	-	-	0.419028	0	1.25708	OK
ENSMUSG00000067356	-	-	ENSMUSG00000067356	B430203G13Rik	-	chr12:17931099-17932474	-	-	1.87317	1.18918	2.55715	OK
ENSMUSG00000073198	-	-	ENSMUSG00000073198	Gm10480	-	chr12:18223403-18224060	-	-	11.8821	9.92874	13.8356	OK
ENSMUSG00000091781	-	-	ENSMUSG00000091781	Gm9590	-	chr12:18394560-18394884	-	-	0	0	0	OK
ENSMUSG00000011179	-	-	ENSMUSG00000011179	Odc1	-	chr12:17551678-17558308	-	-	35.5319	33.2487	37.8152	OK
ENSMUSG00000064427	-	-	ENSMUSG00000064427	SNORA42	-	chr12:17552951-17553087	-	-	0	0	0	OK
ENSMUSG00000090885	-	-	ENSMUSG00000090885	Gm3944	-	chr12:18859726-18860062	-	-	0	0	0	OK
ENSMUSG00000073197	-	-	ENSMUSG00000073197	5730507C01Rik	-	chr12:18521543-18540997	-	-	2.18596	1.43818	2.93374	OK
ENSMUSG00000073187	-	-	ENSMUSG00000073187	Gm5784	-	chr12:19393664-19394072	-	-	0.337598	0	1.01279	OK
ENSMUSG00000078375	-	-	ENSMUSG00000078375	Gm9257	-	chr12:19612783-19613119	-	-	0	0	0	OK
ENSMUSG00000077010	-	-	ENSMUSG00000077010	AC134254.1	-	chr12:19897830-19897916	-	-	0	0	0	OK
ENSMUSG00000045679	-	-	ENSMUSG00000045679	Pqlc3	-	chr12:16995453-17007214	-	-	4.06995	2.8291	5.3108	OK
ENSMUSG00000073184	-	-	ENSMUSG00000073184	Gm10479	-	chr12:20421798-20439560	-	-	0.739056	0	1.7857	OK
ENSMUSG00000059229	-	-	ENSMUSG00000059229	Gm6802	-	chr12:19496162-19498145	-	-	0.305313	0.101771	0.508854	OK
ENSMUSG00000020571	-	-	ENSMUSG00000020571	Pdia6	-	chr12:17273350-17291576	-	-	60.0467	56.4157	63.6777	OK
ENSMUSG00000020566	-	-	ENSMUSG00000020566	Atp6v1c2	-	chr12:17291526-17336165	-	-	0.0333481	0	0.508832	OK
ENSMUSG00000091071	-	-	ENSMUSG00000091071	1700030C10Rik	-	chr12:20820117-20821588	-	-	0.161217	0	0.347374	OK
ENSMUSG00000020576	-	-	ENSMUSG00000020576	Nbas	-	chr12:13275932-13590616	-	-	5.46588	4.98194	5.94982	OK
ENSMUSG00000071414	-	-	ENSMUSG00000071414	Gm6736	-	chr12:13461464-13462815	-	-	8.46757	7.23533	9.69981	OK
ENSMUSG00000075910	-	-	ENSMUSG00000075910	U6	-	chr12:13497314-13497421	-	-	0	0	0	OK
ENSMUSG00000075729	-	-	ENSMUSG00000075729	U6	-	chr12:13514667-13514774	-	-	0	0	0	OK
ENSMUSG00000085642	-	-	ENSMUSG00000085642	3110053B16Rik	-	chr12:20879985-20927123	-	-	1.35714	0.617076	2.0972	OK
ENSMUSG00000073179	-	-	ENSMUSG00000073179	Gm10478	-	chr12:20902099-20902499	-	-	0	0	0	OK
ENSMUSG00000069755	-	-	ENSMUSG00000069755	Zfp125	-	chr12:20905682-20906728	-	-	4.53418	2.78543	6.28293	OK
ENSMUSG00000054309	-	-	ENSMUSG00000054309	Cpsf3	-	chr12:21292157-21320917	-	-	20.7397	19.4236	22.0558	OK
ENSMUSG00000070166	-	-	ENSMUSG00000070166	SNORA21	-	chr12:21293787-21293920	-	-	0	0	0	OK
ENSMUSG00000091105	-	-	ENSMUSG00000091105	Gm5633	-	chr12:21832025-21832574	-	-	4.99399	3.44072	6.54725	OK
ENSMUSG00000073183	-	-	ENSMUSG00000073183	Gm17680	-	chr12:21834339-21834747	-	-	0.333568	0	1.00071	OK
ENSMUSG00000090621	-	-	ENSMUSG00000090621	Gm4419	-	chr12:21423771-21425664	-	-	1.02763	0.631293	1.42397	OK
ENSMUSG00000092226	-	-	ENSMUSG00000092226	Gm9282	-	chr12:21993660-22086828	-	-	2.56655	1.71396	3.41914	OK
ENSMUSG00000077036	-	-	ENSMUSG00000077036	AC126045.1	-	chr12:22096864-22096974	-	-	0	0	0	OK
ENSMUSG00000092465	-	-	ENSMUSG00000092465	Gm4425	-	chr12:22118232-22212595	-	-	0	0	0	OK
ENSMUSG00000092497	-	-	ENSMUSG00000092497	Gm9286	-	chr12:22336524-22382229	-	-	0	0	0	OK
ENSMUSG00000092484	-	-	ENSMUSG00000092484	Gm20487	-	chr12:22510517-22510932	-	-	0.289823	0	0.869469	OK
ENSMUSG00000092378	-	-	ENSMUSG00000092378	Gm9285	-	chr12:22235545-22324410	-	-	0.0591465	0	0.177439	OK
ENSMUSG00000092472	-	-	ENSMUSG00000092472	Gm20473	-	chr12:22662519-22662631	-	-	0	0	0	OK
ENSMUSG00000092288	-	-	ENSMUSG00000092288	Gm9289	-	chr12:22533897-22562953	-	-	0	0	0	OK
ENSMUSG00000076995	-	-	ENSMUSG00000076995	AC122327.1	-	chr12:22801050-22801160	-	-	0	0	0	OK
ENSMUSG00000073166	-	-	ENSMUSG00000073166	Gm20472	-	chr12:22685581-22779713	-	-	0	0	0	OK
ENSMUSG00000090923	-	-	ENSMUSG00000090923	Gm17391	-	chr12:23377852-23378188	-	-	0	0	0	OK
ENSMUSG00000090528	-	-	ENSMUSG00000090528	Gm17381	-	chr12:23417170-23418525	-	-	0	0	0	OK
ENSMUSG00000092229	-	-	ENSMUSG00000092229	Gm4433	-	chr12:23674791-23676692	-	-	0	0	0	OK
ENSMUSG00000092597	-	-	ENSMUSG00000092597	Gm20486	-	chr12:23787018-23787436	-	-	0	0	0	OK
ENSMUSG00000090370	-	-	ENSMUSG00000090370	Gm20533	-	chr12:23533933-23633376	-	-	0	0	0	OK
ENSMUSG00000092380	-	-	ENSMUSG00000092380	Gm6838	-	chr12:23799526-23838698	-	-	0	0	0	OK
ENSMUSG00000078374	-	-	ENSMUSG00000078374	Gm10476	-	chr12:23880113-23979640	-	-	0	0	0	OK
ENSMUSG00000092282	-	-	ENSMUSG00000092282	Gm4441	-	chr12:24124347-24169819	-	-	0	0	0	OK
ENSMUSG00000092445	-	-	ENSMUSG00000092445	Gm4437	-	chr12:24050591-24112234	-	-	0	0	0	OK
ENSMUSG00000071362	-	-	ENSMUSG00000071362	Gm10330	-	chr12:24463776-24465130	-	-	0.0614978	0	0.184493	OK
ENSMUSG00000091973	-	-	ENSMUSG00000091973	Gm20474	-	chr12:24211355-24319630	-	-	0.10542	0	0.489584	OK
ENSMUSG00000090914	-	-	ENSMUSG00000090914	Gm17563	-	chr12:24611549-24612904	-	-	0.247101	0	0.494322	OK
ENSMUSG00000091196	-	-	ENSMUSG00000091196	Gm17330	-	chr12:24653374-24653710	-	-	0	0	0	OK
ENSMUSG00000073158	-	-	ENSMUSG00000073158	9030624G23Rik	-	chr12:24729565-24781833	-	-	1.52293	0.507643	2.53821	OK
ENSMUSG00000092064	-	-	ENSMUSG00000092064	Gm9312	-	chr12:24936710-24937046	-	-	0	0	0	OK
ENSMUSG00000057160	-	-	ENSMUSG00000057160	Gm16372	-	chr12:25178071-25178521	-	-	1.09861	0.201599	1.99562	OK
ENSMUSG00000020593	-	-	ENSMUSG00000020593	Lpin1	-	chr12:16542474-16596576	-	-	10.3012	9.52104	11.0814	OK
ENSMUSG00000059669	-	-	ENSMUSG00000059669	Taf1b	-	chr12:25183445-25243436	-	-	5.86241	5.05646	6.66837	OK
ENSMUSG00000073164	-	-	ENSMUSG00000073164	2410018L13Rik	-	chr12:22990655-23046943	-	-	3.99949	2.96908	5.02991	OK
ENSMUSG00000066553	-	-	ENSMUSG00000066553	Gm6969	-	chr12:25322865-25323897	-	-	105.886	94.1265	117.645	OK
ENSMUSG00000066643	-	-	ENSMUSG00000066643	Wdr35	-	chr12:8980697-9035653	-	-	5.86112	5.14653	6.57572	OK
ENSMUSG00000076432	-	-	ENSMUSG00000076432	Ywhaq	-	chr12:21395931-21423498	-	-	62.0848	58.3271	65.8424	OK
ENSMUSG00000089203	-	-	ENSMUSG00000089203	SNORA70	-	chr12:25463882-25464011	-	-	0	0	0	OK
ENSMUSG00000020656	-	-	ENSMUSG00000020656	Grhl1	-	chr12:25257151-25302256	-	-	0.785391	0.54078	1.03	OK
ENSMUSG00000062563	-	-	ENSMUSG00000062563	Cys1	-	chr12:25350702-25366678	-	-	1.09245	0.25743	1.92746	OK
ENSMUSG00000089441	-	-	ENSMUSG00000089441	5S_rRNA	-	chr12:26372665-26372771	-	-	0	0	0	OK
ENSMUSG00000020644	-	-	ENSMUSG00000020644	Id2	-	chr12:25778665-25780957	-	-	27.7287	25.1166	30.3409	OK
ENSMUSG00000020649	-	-	ENSMUSG00000020649	Rrm2	-	chr12:25393105-25399011	-	-	35.9909	33.2822	38.6996	OK
ENSMUSG00000020653	-	-	ENSMUSG00000020653	Klf11	-	chr12:25336235-25347639	-	-	25.1197	23.344	26.8955	OK
ENSMUSG00000052076	-	-	ENSMUSG00000052076	Gm9866	-	chr12:27825666-27845311	-	-	0.0366203	0	0.109861	OK
ENSMUSG00000020654	-	-	ENSMUSG00000020654	Adcy3	-	chr12:4133102-4213525	-	-	1.38107	0.663268	2.09887	OK
ENSMUSG00000073240	-	-	ENSMUSG00000073240	2410017P09Rik	-	chr12:4234026-4236693	-	-	13.4134	10.802	16.0249	OK
ENSMUSG00000020652	-	-	ENSMUSG00000020652	Cenpo	-	chr12:4196003-4234294	-	-	3.09557	2.39729	3.79386	OK
ENSMUSG00000077344	-	-	ENSMUSG00000077344	SNORA17	-	chr12:28316667-28316792	-	-	0	0	0	OK
ENSMUSG00000063632	-	-	ENSMUSG00000063632	Sox11	-	chr12:28025561-28027574	-	-	2.42438	1.86888	2.97987	OK
ENSMUSG00000088937	-	-	ENSMUSG00000088937	5S_rRNA	-	chr12:28745255-28745393	-	-	0	0	0	OK
ENSMUSG00000077792	-	-	ENSMUSG00000077792	SNORA17	-	chr12:29035127-29035259	-	-	0	0	0	OK
ENSMUSG00000020638	-	-	ENSMUSG00000020638	Cmpk2	-	chr12:27154068-27164700	-	-	2.28994	1.85127	2.72862	OK
ENSMUSG00000020636	-	-	ENSMUSG00000020636	Allc	-	chr12:29238619-29267388	-	-	0	0	0	OK
ENSMUSG00000020633	-	-	ENSMUSG00000020633	Dcdc2c	-	chr12:29122659-29232182	-	-	0.298612	0.0728824	0.524341	OK
ENSMUSG00000036655	-	-	ENSMUSG00000036655	Colec11	-	chr12:29279037-29308155	-	-	7.90505	6.80672	9.00338	OK
ENSMUSG00000020646	-	-	ENSMUSG00000020646	Mboat2	-	chr12:25516463-25645166	-	-	13.7951	12.2918	15.2984	OK
ENSMUSG00000020630	-	-	ENSMUSG00000020630	Rnaseh1	-	chr12:29334466-29344456	-	-	4.44661	3.64464	5.24859	OK
ENSMUSG00000061477	-	-	ENSMUSG00000061477	Rps7	-	chr12:29315711-29320818	-	-	166.428	159.937	172.918	OK
ENSMUSG00000020629	-	-	ENSMUSG00000020629	Adi1	-	chr12:29360095-29367040	-	-	20.1536	18.0411	22.2662	OK
ENSMUSG00000089583	-	-	ENSMUSG00000089583	5S_rRNA	-	chr12:29720044-29720159	-	-	0	0	0	OK
ENSMUSG00000036613	-	-	ENSMUSG00000036613	Tssc1	-	chr12:29436692-29552356	-	-	5.59249	4.74843	6.43655	OK
ENSMUSG00000020673	-	-	ENSMUSG00000020673	Tpo	-	chr12:30739523-30817489	-	-	0.0773767	0	0.313699	OK
ENSMUSG00000085472	-	-	ENSMUSG00000085472	Gm15691	-	chr12:30744521-30746978	-	-	0	0	0	OK
ENSMUSG00000020642	-	-	ENSMUSG00000020642	Rnf144a	-	chr12:26991661-27100121	-	-	10.9674	10.1298	11.805	OK
ENSMUSG00000088872	-	-	ENSMUSG00000088872	AC154485.1	-	chr12:31142832-31142936	-	-	0	0	0	OK
ENSMUSG00000092653	-	-	ENSMUSG00000092653	AC159204.1	-	chr12:31242778-31242999	-	-	0	0	0	OK
ENSMUSG00000020628	-	-	ENSMUSG00000020628	Ttc15	-	chr12:29375493-29435331	-	-	9.65876	8.80019	10.5173	OK
ENSMUSG00000093150	-	-	ENSMUSG00000093150	AC160932.1	-	chr12:31519796-31519867	-	-	0	0	0	OK
ENSMUSG00000020641	-	-	ENSMUSG00000020641	Rsad2	-	chr12:27127617-27141317	-	-	2.32653	1.7367	2.91636	OK
ENSMUSG00000043061	-	-	ENSMUSG00000043061	Tmem18	-	chr12:31269307-31276078	-	-	6.25295	5.42549	7.08042	OK
ENSMUSG00000077292	-	-	ENSMUSG00000077292	SNORA17	-	chr12:31741939-31742072	-	-	0	0	0	OK
ENSMUSG00000020672	-	-	ENSMUSG00000020672	Sntg2	-	chr12:30859346-31058240	-	-	0.24255	0	0.666481	OK
ENSMUSG00000036136	-	-	ENSMUSG00000036136	Fam110c	-	chr12:31758832-31764802	-	-	0.351699	0.17585	0.527549	OK
ENSMUSG00000065200	-	-	ENSMUSG00000065200	SNORA65	-	chr12:31943797-31943927	-	-	0	0	0	OK
ENSMUSG00000073142	-	-	ENSMUSG00000073142	6030469F06Rik	-	chr12:31856065-31870766	-	-	0.0453413	0	0.136024	OK
ENSMUSG00000020669	-	-	ENSMUSG00000020669	Sh3yl1	-	chr12:31596532-31645027	-	-	1.41575	0.944849	1.88664	OK
ENSMUSG00000054204	-	-	ENSMUSG00000054204	Fam150b	-	chr12:31569186-31578719	-	-	0.130113	0	0.303596	OK
ENSMUSG00000044573	-	-	ENSMUSG00000044573	Acp1	-	chr12:31578190-31596477	-	-	15.3182	14.0415	16.595	OK
ENSMUSG00000020580	-	-	ENSMUSG00000020580	Rock2	-	chr12:16901783-16995080	-	-	16.8108	15.8199	17.8017	OK
ENSMUSG00000064620	-	-	ENSMUSG00000064620	SNORA32	-	chr12:16946799-16946921	-	-	0	0	0	OK
ENSMUSG00000036523	-	-	ENSMUSG00000036523	Greb1	-	chr12:16677420-16807692	-	-	0.101565	0	0.660318	OK
ENSMUSG00000077958	-	-	ENSMUSG00000077958	AC157352.1	-	chr12:16806932-16807022	-	-	0	0	0	OK
ENSMUSG00000089620	-	-	ENSMUSG00000089620	U7	-	chr12:32065594-32065657	-	-	0	0	0	OK
ENSMUSG00000076296	-	-	ENSMUSG00000076296	CR974423.1	-	chr12:32189481-32189584	-	-	0	0	0	OK
ENSMUSG00000020650	-	-	ENSMUSG00000020650	Bcap29	-	chr12:32280218-32319462	-	-	16.1198	14.5138	17.7258	OK
ENSMUSG00000020651	-	-	ENSMUSG00000020651	Slc26a4	-	chr12:32204691-32244834	-	-	0.222507	0.0788369	0.366176	OK
ENSMUSG00000020648	-	-	ENSMUSG00000020648	Dus4l	-	chr12:32324919-32339691	-	-	3.38145	2.6863	4.0766	OK
ENSMUSG00000061911	-	-	ENSMUSG00000061911	Myt1l	-	chr12:30213248-30608074	-	-	0.0144463	0	0.0764754	OK
ENSMUSG00000020659	-	-	ENSMUSG00000020659	Cbll1	-	chr12:32170157-32184481	-	-	6.81604	5.91717	7.7149	OK
ENSMUSG00000065645	-	-	ENSMUSG00000065645	7SK	-	chr12:33039749-33040067	-	-	0	0	0	OK
ENSMUSG00000001225	-	-	ENSMUSG00000001225	Slc26a3	-	chr12:32075735-32158782	-	-	0.546409	0.114588	0.978229	OK
ENSMUSG00000091040	-	-	ENSMUSG00000091040	Gm9359	-	chr12:32103712-32104933	-	-	0	0	0	OK
ENSMUSG00000020664	-	-	ENSMUSG00000020664	Dld	-	chr12:32016428-32036302	-	-	170.797	162.689	178.905	OK
ENSMUSG00000091746	-	-	ENSMUSG00000091746	Gm4511	-	chr12:33282245-33284111	-	-	1.96928	1.37741	2.56115	OK
ENSMUSG00000052632	-	-	ENSMUSG00000052632	Asap2	-	chr12:20996319-21276032	-	-	7.67635	6.97551	8.37719	OK
ENSMUSG00000062352	-	-	ENSMUSG00000062352	Itgb1bp1	-	chr12:21246685-21292098	-	-	20.1836	17.5826	22.7845	OK
ENSMUSG00000092373	-	-	ENSMUSG00000092373	Gm20535	-	chr12:21257978-21261813	-	-	0.045982	0	0.176039	OK
ENSMUSG00000093197	-	-	ENSMUSG00000093197	AC156032.1	-	chr12:21279164-21279393	-	-	0	0	0	OK
ENSMUSG00000002997	-	-	ENSMUSG00000002997	Prkar2b	-	chr12:32643340-32746161	-	-	3.25406	2.66619	3.84193	OK
ENSMUSG00000090946	-	-	ENSMUSG00000090946	2010109K11Rik	-	chr12:33063568-33067808	-	-	5.21702	4.4794	5.95464	OK
ENSMUSG00000078373	-	-	ENSMUSG00000078373	2010109K11Rik	-	chr12:33064510-33065323	-	-	2.944	1.41483	4.47317	OK
ENSMUSG00000089136	-	-	ENSMUSG00000089136	U6atac	-	chr12:33684773-33684875	-	-	0	0	0	OK
ENSMUSG00000086543	-	-	ENSMUSG00000086543	4933406C10Rik	-	chr12:33604248-33638654	-	-	0.340825	0.0675739	0.614077	OK
ENSMUSG00000035860	-	-	ENSMUSG00000035860	Cdhr3	-	chr12:33718660-33777740	-	-	0.0866287	0.00914564	0.164112	OK
ENSMUSG00000092931	-	-	ENSMUSG00000092931	AC132354.1	-	chr12:33747307-33747465	-	-	6.92994	0	20.7898	OK
ENSMUSG00000020562	-	-	ENSMUSG00000020562	Efcab10	-	chr12:34079718-34086134	-	-	0	0	0	OK
ENSMUSG00000020561	-	-	ENSMUSG00000020561	Twistnb	-	chr12:34114488-34124245	-	-	5.46369	4.61902	6.30837	OK
ENSMUSG00000077750	-	-	ENSMUSG00000077750	SNORA17	-	chr12:34137576-34137708	-	-	0	0	0	OK
ENSMUSG00000046518	-	-	ENSMUSG00000046518	Ferd3l	-	chr12:34613289-34614175	-	-	0	0	0	OK
ENSMUSG00000062054	-	-	ENSMUSG00000062054	Iah1	-	chr12:21322252-21329466	-	-	15.1833	12.9272	17.4394	OK
ENSMUSG00000052593	-	-	ENSMUSG00000052593	Adam17	-	chr12:21329369-21379493	-	-	18.2525	15.5704	20.9347	OK
ENSMUSG00000088997	-	-	ENSMUSG00000088997	U6	-	chr12:21360214-21360313	-	-	0	0	0	OK
ENSMUSG00000093145	-	-	ENSMUSG00000093145	AC140457.1	-	chr12:21373578-21373652	-	-	0	0	0	OK
ENSMUSG00000035799	-	-	ENSMUSG00000035799	Twist1	-	chr12:34642535-34644682	-	-	2.11207	1.52589	2.69825	OK
ENSMUSG00000052376	-	-	ENSMUSG00000052376	4921508M14Rik	-	chr12:35558426-35559525	-	-	0	0	0	OK
ENSMUSG00000077264	-	-	ENSMUSG00000077264	SNORA17	-	chr12:35579717-35579849	-	-	0	0	0	OK
ENSMUSG00000092305	-	-	ENSMUSG00000092305	Prps1l1	-	chr12:35669432-35671108	-	-	0	0	0	OK
ENSMUSG00000046292	-	-	ENSMUSG00000046292	Prps1l1	-	chr12:35669444-35671062	-	-	0	0	0	OK
ENSMUSG00000089043	-	-	ENSMUSG00000089043	7SK	-	chr12:35685008-35685229	-	-	0	0	0	OK
ENSMUSG00000020572	-	-	ENSMUSG00000020572	Nampt	-	chr12:33505199-33538234	-	-	12.3501	11.4433	13.257	OK
ENSMUSG00000059937	-	-	ENSMUSG00000059937	Gdap10	-	chr12:33506736-33511769	-	-	0.567375	0.385468	0.749281	OK
ENSMUSG00000076253	-	-	ENSMUSG00000076253	Mir680-3	-	chr12:35879482-35879569	-	-	0	0	0	OK
ENSMUSG00000065195	-	-	ENSMUSG00000065195	U6	-	chr12:36125861-36125968	-	-	0	0	0	OK
ENSMUSG00000020674	-	-	ENSMUSG00000020674	Pxdn	-	chr12:30622900-30702523	-	-	72.819	69.2016	76.4363	OK
